cluster_id	dup_class4	region	meta_index	rel_pos	n_summit	width_bp	cov_frac	density_per_kb
clust0075	clustered_SSD_tandem	left_flank	11	-0.425	0	5000	0.0	0.0
clust0075	clustered_SSD_tandem	left_flank	12	-0.375	0	5000	0.0	0.0
clust0075	clustered_SSD_tandem	left_flank	13	-0.325	0	5000	0.0	0.0
clust0075	clustered_SSD_tandem	left_flank	14	-0.275	0	5000	0.0	0.0
clust0075	clustered_SSD_tandem	left_flank	15	-0.225	0	5000	0.0	0.0
clust0075	clustered_SSD_tandem	left_flank	16	-0.175	0	5000	0.0	0.0
clust0075	clustered_SSD_tandem	left_flank	17	-0.125	0	5000	0.0	0.0
clust0075	clustered_SSD_tandem	left_flank	18	-0.075	0	5000	0.0	0.0
clust0075	clustered_SSD_tandem	left_flank	19	-0.025	0	5000	0.0	0.0
clust0075	clustered_SSD_tandem	body	20	0.025	0	6221	0.0	0.0
clust0075	clustered_SSD_tandem	body	21	0.075	0	6222	0.0	0.0
clust0075	clustered_SSD_tandem	body	22	0.125	0	6221	0.0	0.0
clust0075	clustered_SSD_tandem	body	23	0.175	0	6222	0.0	0.0
clust0075	clustered_SSD_tandem	body	24	0.225	0	6221	0.0	0.0
clust0075	clustered_SSD_tandem	body	25	0.275	0	6222	0.0	0.0
clust0075	clustered_SSD_tandem	body	26	0.325	0	6221	0.0	0.0
clust0075	clustered_SSD_tandem	body	27	0.375	0	6222	0.0	0.0
clust0075	clustered_SSD_tandem	body	28	0.425	0	6221	0.0	0.0
clust0075	clustered_SSD_tandem	body	29	0.475	0	6222	0.0	0.0
clust0075	clustered_SSD_tandem	body	30	0.525	0	6221	0.0	0.0
clust0075	clustered_SSD_tandem	body	31	0.575	0	6222	0.0	0.0
clust0075	clustered_SSD_tandem	body	32	0.625	0	6221	0.0	0.0
clust0075	clustered_SSD_tandem	body	33	0.675	0	6222	0.0	0.0
clust0075	clustered_SSD_tandem	body	34	0.725	0	6221	0.0	0.0
clust0075	clustered_SSD_tandem	body	35	0.775	0	6222	0.0	0.0
clust0075	clustered_SSD_tandem	body	36	0.825	0	6221	0.0	0.0
clust0075	clustered_SSD_tandem	body	37	0.875	0	6222	0.0	0.0
clust0075	clustered_SSD_tandem	body	38	0.925	0	6221	0.0	0.0
clust0075	clustered_SSD_tandem	body	39	0.975	0	6222	0.0	0.0
clust0075	clustered_SSD_tandem	right_flank	40	1.025	0	5000	0.0	0.0
clust0075	clustered_SSD_tandem	right_flank	41	1.075	0	5000	0.0	0.0
clust0075	clustered_SSD_tandem	right_flank	42	1.125	0	5000	0.0	0.0
clust0075	clustered_SSD_tandem	right_flank	43	1.175	0	5000	0.0	0.0
clust0075	clustered_SSD_tandem	right_flank	44	1.225	0	5000	0.0	0.0
clust0075	clustered_SSD_tandem	right_flank	45	1.275	0	5000	0.0	0.0
clust0075	clustered_SSD_tandem	right_flank	46	1.325	0	5000	0.0	0.0
clust0075	clustered_SSD_tandem	right_flank	47	1.375	0	5000	0.0	0.0
clust0075	clustered_SSD_tandem	right_flank	48	1.425	0	5000	0.0	0.0
clust0075	clustered_SSD_tandem	right_flank	49	1.475	0	5000	0.0	0.0
clust0075	clustered_SSD_tandem	right_flank	50	1.525	0	5000	0.0	0.0
clust0075	clustered_SSD_tandem	right_flank	51	1.575	0	5000	0.0	0.0
clust0075	clustered_SSD_tandem	right_flank	52	1.625	0	5000	0.0	0.0
clust0075	clustered_SSD_tandem	right_flank	53	1.675	0	5000	0.0	0.0
clust0075	clustered_SSD_tandem	right_flank	54	1.725	0	5000	0.0	0.0
clust0075	clustered_SSD_tandem	right_flank	55	1.775	0	5000	0.0	0.0
clust0075	clustered_SSD_tandem	right_flank	56	1.825	0	5000	0.0	0.0
clust0075	clustered_SSD_tandem	right_flank	57	1.875	0	5000	0.0	0.0
clust0075	clustered_SSD_tandem	right_flank	58	1.925	0	5000	0.0	0.0
clust0075	clustered_SSD_tandem	right_flank	59	1.975	0	5000	0.0	0.0
clust0026	clustered_SSD_tandem	left_flank	0	-0.975	4	5000	0.8544	0.8
clust0026	clustered_SSD_tandem	left_flank	1	-0.925	0	5000	0.0	0.0
clust0026	clustered_SSD_tandem	left_flank	2	-0.875	0	5000	0.0	0.0
clust0026	clustered_SSD_tandem	left_flank	3	-0.825	0	5000	0.0	0.0
clust0026	clustered_SSD_tandem	left_flank	4	-0.775	0	5000	0.0	0.0
clust0026	clustered_SSD_tandem	left_flank	5	-0.725	0	5000	0.0	0.0
clust0026	clustered_SSD_tandem	left_flank	6	-0.675	0	5000	0.0	0.0
clust0026	clustered_SSD_tandem	left_flank	7	-0.625	0	5000	0.0	0.0
clust0026	clustered_SSD_tandem	left_flank	8	-0.575	0	5000	0.0	0.0
clust0026	clustered_SSD_tandem	left_flank	9	-0.525	0	5000	0.0	0.0
clust0026	clustered_SSD_tandem	left_flank	10	-0.475	0	5000	0.0	0.0
clust0026	clustered_SSD_tandem	left_flank	11	-0.425	0	5000	0.0	0.0
clust0026	clustered_SSD_tandem	left_flank	12	-0.375	0	5000	0.0	0.0
clust0026	clustered_SSD_tandem	left_flank	13	-0.325	0	5000	0.0	0.0
clust0026	clustered_SSD_tandem	left_flank	14	-0.275	0	5000	0.0	0.0
clust0026	clustered_SSD_tandem	left_flank	15	-0.225	0	5000	0.0	0.0
clust0026	clustered_SSD_tandem	left_flank	16	-0.175	0	5000	0.0	0.0
clust0026	clustered_SSD_tandem	left_flank	17	-0.125	0	5000	0.0	0.0
clust0026	clustered_SSD_tandem	left_flank	18	-0.075	0	5000	0.0	0.0
clust0026	clustered_SSD_tandem	left_flank	19	-0.025	1	5000	0.0968	0.2
clust0026	clustered_SSD_tandem	body	20	0.025	1	8379	0.125791	0.119346
clust0026	clustered_SSD_tandem	body	21	0.075	0	8379	0.0	0.0
clust0026	clustered_SSD_tandem	body	22	0.125	0	8379	0.0	0.0
clust0026	clustered_SSD_tandem	body	23	0.175	0	8379	0.0	0.0
clust0026	clustered_SSD_tandem	body	24	0.225	0	8379	0.0	0.0
clust0026	clustered_SSD_tandem	body	25	0.275	0	8379	0.0	0.0
clust0026	clustered_SSD_tandem	body	26	0.325	0	8379	0.0	0.0
clust0026	clustered_SSD_tandem	body	27	0.375	0	8379	0.0	0.0
clust0026	clustered_SSD_tandem	body	28	0.425	0	8379	0.0	0.0
clust0026	clustered_SSD_tandem	body	29	0.475	0	8380	0.0	0.0
clust0026	clustered_SSD_tandem	body	30	0.525	0	8379	0.0	0.0
clust0026	clustered_SSD_tandem	body	31	0.575	0	8379	0.0	0.0
clust0026	clustered_SSD_tandem	body	32	0.625	0	8379	0.0	0.0
clust0026	clustered_SSD_tandem	body	33	0.675	0	8379	0.0	0.0
clust0026	clustered_SSD_tandem	body	34	0.725	0	8379	0.0	0.0
clust0026	clustered_SSD_tandem	body	35	0.775	2	8379	0.178303	0.238692
clust0026	clustered_SSD_tandem	body	36	0.825	0	8379	0.0	0.0
clust0026	clustered_SSD_tandem	body	37	0.875	0	8379	0.0	0.0
clust0026	clustered_SSD_tandem	body	38	0.925	0	8379	0.0	0.0
clust0026	clustered_SSD_tandem	body	39	0.975	0	8380	0.0	0.0
clust0026	clustered_SSD_tandem	right_flank	40	1.025	0	5000	0.0	0.0
clust0026	clustered_SSD_tandem	right_flank	41	1.075	0	5000	0.0	0.0
clust0026	clustered_SSD_tandem	right_flank	42	1.125	0	5000	0.0	0.0
clust0026	clustered_SSD_tandem	right_flank	43	1.175	0	5000	0.0	0.0
clust0026	clustered_SSD_tandem	right_flank	44	1.225	0	5000	0.0	0.0
clust0026	clustered_SSD_tandem	right_flank	45	1.275	0	5000	0.0	0.0
clust0026	clustered_SSD_tandem	right_flank	46	1.325	0	5000	0.0	0.0
clust0026	clustered_SSD_tandem	right_flank	47	1.375	0	5000	0.0	0.0
clust0026	clustered_SSD_tandem	right_flank	48	1.425	1	5000	0.0632	0.2
clust0026	clustered_SSD_tandem	right_flank	49	1.475	0	5000	0.0	0.0
clust0026	clustered_SSD_tandem	right_flank	50	1.525	0	5000	0.0	0.0
clust0026	clustered_SSD_tandem	right_flank	51	1.575	0	5000	0.0	0.0
clust0026	clustered_SSD_tandem	right_flank	52	1.625	0	5000	0.0	0.0
clust0026	clustered_SSD_tandem	right_flank	53	1.675	2	5000	0.3324	0.4
clust0026	clustered_SSD_tandem	right_flank	54	1.725	0	5000	0.0	0.0
clust0026	clustered_SSD_tandem	right_flank	55	1.775	0	5000	0.0	0.0
clust0026	clustered_SSD_tandem	right_flank	56	1.825	0	5000	0.0	0.0
clust0026	clustered_SSD_tandem	right_flank	57	1.875	0	5000	0.0	0.0
clust0026	clustered_SSD_tandem	right_flank	58	1.925	0	5000	0.0	0.0
clust0026	clustered_SSD_tandem	right_flank	59	1.975	0	5000	0.0	0.0
clust0037	clustered_SSD_tandem	left_flank	0	-0.975	0	5000	0.0	0.0
clust0037	clustered_SSD_tandem	left_flank	1	-0.925	0	5000	0.0	0.0
clust0037	clustered_SSD_tandem	left_flank	2	-0.875	0	5000	0.0	0.0
clust0037	clustered_SSD_tandem	left_flank	3	-0.825	0	5000	0.0	0.0
clust0037	clustered_SSD_tandem	left_flank	4	-0.775	0	5000	0.0	0.0
clust0037	clustered_SSD_tandem	left_flank	5	-0.725	0	5000	0.0	0.0
clust0037	clustered_SSD_tandem	left_flank	6	-0.675	0	5000	0.0	0.0
clust0037	clustered_SSD_tandem	left_flank	7	-0.625	0	5000	0.0	0.0
clust0037	clustered_SSD_tandem	left_flank	8	-0.575	0	5000	0.0	0.0
clust0037	clustered_SSD_tandem	left_flank	9	-0.525	0	5000	0.0	0.0
clust0037	clustered_SSD_tandem	left_flank	10	-0.475	0	5000	0.0	0.0
clust0037	clustered_SSD_tandem	left_flank	11	-0.425	0	5000	0.0	0.0
clust0037	clustered_SSD_tandem	left_flank	12	-0.375	0	5000	0.0	0.0
clust0037	clustered_SSD_tandem	left_flank	13	-0.325	0	5000	0.0	0.0
clust0037	clustered_SSD_tandem	left_flank	14	-0.275	0	5000	0.0	0.0
