gene_a	gene_b	family	n_conditions	buffering_index_B	marginal_r	partial_r	pair_category	proximity
JAZF1	ZNF467	C2H2 ZF	52	0.9882538449701613	-0.012183761735410666	-0.005155139166003355	dispersed_SSD	DISTAL
JAZF1	ZNF469	C2H2 ZF	27	0.9759268275640167	-0.05514291106918485	-0.065782448440882	mixed	DISTAL
JAZF1	ZNF48	C2H2 ZF	34	0.977762480939084	-0.02696737964153566	0.013672056388040164	mixed	DISTAL
JAZF1	ZNF493	C2H2 ZF	29	0.9518743633876403	-0.063005869632832	-0.36330625220535817	dispersed_SSD	DISTAL
JAZF1	ZNF503	C2H2 ZF	27	0.9802851602789604	-0.05514291106918484	-0.008806216078281307	mixed	DISTAL
JAZF1	ZNF507	C2H2 ZF	27	1.0174171643210002	0.05514291106918485	0.03370439360726339	mixed	DISTAL
JAZF1	ZNF511	C2H2 ZF	27	1.043581366695557	0.09398519177974916	0.17881288778248133	dispersed_SSD	DISTAL
JAZF1	ZNF512B	C2H2 ZF	41	0.9335545959613554	-0.06859611352963385	-0.10856813852223961	dispersed_SSD	DISTAL
JAZF1	ZNF513	C2H2 ZF	45	1.055112208147941	0.055814143134791466	0.009244706246583183	mixed	DISTAL
JAZF1	ZNF516	C2H2 ZF	76	1.0841033656568115	0.09828392822499919	0.11236646496411672	mixed	DISTAL
JAZF1	ZNF518A	C2H2 ZF	27	1.0170200355460268	0.05514291106918484	-0.015635046757160154	dispersed_SSD	DISTAL
JAZF1	ZNF518B	C2H2 ZF	28	1.0331834197177463	0.07642090761335897	0.07090471019525796	dispersed_SSD	DISTAL
JAZF1	ZNF521	C2H2 ZF	53	1.1117562313389795	0.1398905533886408	0.1412286390254345	mixed	DISTAL
JAZF1	ZNF526	C2H2 ZF	29	0.8333217375995858	-0.2340925019660525	-0.24010044427799196	dispersed_SSD	DISTAL
JAZF1	ZNF532	C2H2 ZF	39	1.1652423336405424	0.16768482674761645	0.1867535243329058	mixed	DISTAL
JAZF1	ZNF574	C2H2 ZF	35	1.225223061068798	0.23170318679271212	0.1881806399761327	dispersed_SSD	DISTAL
JAZF1	ZNF594	C2H2 ZF	35	1.060928970249975	0.07062551715264208	0.04500453367800221	dispersed_SSD	DISTAL
JAZF1	ZNF598	C2H2 ZF	50	1.0176104125214156	0.017611163343052776	-0.03475918503708071	dispersed_SSD	DISTAL
JAZF1	ZNF600	C2H2 ZF	47	0.9063081339163797	-0.09425170028658184	-0.15289738580230067	dispersed_SSD	DISTAL
JAZF1	ZNF608	C2H2 ZF	37	1.2919295114549896	0.29352751347533507	0.3144313516760457	mixed	DISTAL
JAZF1	ZNF609	C2H2 ZF	49	1.370320805955329	0.378583717598814	0.37638269296649857	mixed	DISTAL
JAZF1	ZNF618	C2H2 ZF	125	0.9315287429911333	-0.124029089710132	-0.12562711424046916	dispersed_SSD	DISTAL
JAZF1	ZNF619	C2H2 ZF	28	0.9588592882956071	-0.0761911835753056	-0.08886933893259373	dispersed_SSD	DISTAL
JAZF1	ZNF623	C2H2 ZF	33	1.1497895281838146	0.20800101430898887	0.2613689030596866	mixed	DISTAL
JAZF1	ZNF629	C2H2 ZF	27	0.8624369035819717	-0.227313670243416	-0.22594536868446471	mixed	DISTAL
JAZF1	ZNF639	C2H2 ZF	29	1.0545695277364435	0.09144813272356875	0.08767764465163118	dispersed_SSD	DISTAL
JAZF1	ZNF646	C2H2 ZF	167	0.9944953141403338	-0.008461136076388348	-0.06500856282089455	mixed	DISTAL
JAZF1	ZNF652	C2H2 ZF	55	1.3427285773475652	0.34425452098581555	0.3437333627731661	dispersed_SSD	DISTAL
JAZF1	ZNF654	C2H2 ZF	29	0.9451851466883593	-0.09157731237259117	-0.14751503510610758	dispersed_SSD	DISTAL
JAZF1	ZNF660	C2H2 ZF	27	0.9824874744256114	-0.05514291106918485	-0.06546290260629126	mixed	DISTAL
JAZF1	ZNF672	C2H2 ZF	58	1.0401011174868877	0.04013537988736584	0.043454880449291584	mixed	DISTAL
JAZF1	ZNF678	C2H2 ZF	27	1.0301678370497347	0.05514291106918485	0.0010167941274129841	dispersed_SSD	DISTAL
JAZF1	ZNF683	C2H2 ZF	36	0.9309562961436945	-0.06904823589733032	-0.09853248105313263	mixed	DISTAL
JAZF1	ZNF687	C2H2 ZF	65	0.870711622499984	-0.12938637353723453	-0.14494016907894222	mixed	DISTAL
JAZF1	ZNF691	C2H2 ZF	28	1.0011972202491195	0.0026618230786385724	-0.01781471116691538	dispersed_SSD	DISTAL
JAZF1	ZNF692	C2H2 ZF	34	0.9159750768723579	-0.10181983706318719	-0.08986024679505442	mixed	DISTAL
JAZF1	ZNF696	C2H2 ZF	27	1.0275460004463473	0.055142911069184855	0.030426774109111883	mixed	DISTAL
JAZF1	ZNF697	C2H2 ZF	51	0.9356436554823575	-0.06847685065673875	-0.0667597260356171	dispersed_SSD	DISTAL
JAZF1	ZNF70	C2H2 ZF	29	0.9898656380521528	-0.015076069085051803	0.0068548432532120444	mixed	DISTAL
JAZF1	ZNF704	C2H2 ZF	76	0.9979636494495999	-0.003966628038634852	3.640232635151303e-05	mixed	DISTAL
JAZF1	ZNF706	C2H2 ZF	36	1.0363205551935917	0.045068737460557756	0.04715967079267127	dispersed_SSD	DISTAL
JAZF1	ZNF71	C2H2 ZF	27	0.9786666902206453	-0.05514291106918485	-0.043689537425372994	mixed	DISTAL
JAZF1	ZNF710	C2H2 ZF	49	1.0846376319988622	0.08559717164049939	0.08555372561118656	dispersed_SSD	DISTAL
JAZF1	ZNF711	C2H2 ZF	27	1.029377436515584	0.05514291106918484	0.10127705673552187	dispersed_SSD	DISTAL
JAZF1	ZNF740	C2H2 ZF	51	0.9568477327088702	-0.043164487068666935	-0.0523826626302592	dispersed_SSD	DISTAL
JAZF1	ZNF76	C2H2 ZF	30	1.0913552826043418	0.1413274207442885	0.13345270450432115	mixed	DISTAL
JAZF1	ZNF768	C2H2 ZF	28	0.9501389137132928	-0.07644766222995522	-0.12564668700828693	dispersed_SSD	DISTAL
JAZF1	ZNF770	C2H2 ZF	33	0.9636809403663837	-0.04851840555416521	-0.03091608925269114	dispersed_SSD	DISTAL
JAZF1	ZNF775	C2H2 ZF	36	0.9673372587344391	-0.03740072388402597	-0.033747751106664454	mixed	DISTAL
JAZF1	ZNF787	C2H2 ZF	53	1.097604939994831	0.09971792182725175	0.10558958844200814	dispersed_SSD	DISTAL
JAZF1	ZNF800	C2H2 ZF	26	0.9532553268659857	-0.1469455041672836	-0.12306441437688628	dispersed_SSD	DISTAL
JAZF1	ZNF804A	C2H2 ZF	87	0.9878153039450491	-0.022807122291533796	-0.0517324330753884	dispersed_SSD	DISTAL
JAZF1	ZNF804B	C2H2 ZF	29	1.040324432543656	0.04342877903884759	0.00778146914468445	dispersed_SSD	DISTAL
JAZF1	ZNF821	C2H2 ZF	49	1.20608588666014	0.2060872323340462	0.1893518547762343	dispersed_SSD	DISTAL
JAZF1	ZNF827	C2H2 ZF	45	0.9483752834614689	-0.06207409148543924	-0.12464792701322382	dispersed_SSD	DISTAL
JAZF1	ZNF83	C2H2 ZF	35	1.0087375712325288	0.010141537722657159	-0.08622574519552705	dispersed_SSD	DISTAL
JAZF1	ZNF830	C2H2 ZF	45	0.8271118607427166	-0.17939326652811466	-0.1678788521966861	dispersed_SSD	DISTAL
JAZF1	ZNF831	C2H2 ZF	94	0.9963021012306768	-0.006483649774987715	-0.019969645818272274	mixed	DISTAL
JAZF1	ZNF841	C2H2 ZF	33	0.8590949258756931	-0.16589819037000866	-0.21057916517712413	dispersed_SSD	DISTAL
JAZF1	ZNF865	C2H2 ZF	33	0.9808640192900081	-0.02460759936726686	-0.010223059833461728	mixed	DISTAL
JAZF1	ZSCAN12	C2H2 ZF	31	0.9546983679838861	-0.06595225886839809	-0.10880259754028829	mixed	DISTAL
JAZF1	ZSCAN18	C2H2 ZF	57	1.0504872020351474	0.050554946134054694	0.027141116744907164	mixed	DISTAL
JAZF1	ZSCAN2	C2H2 ZF	33	1.1736351916237475	0.17816609299240802	0.2136684948028631	mixed	DISTAL
JAZF1	ZSCAN20	C2H2 ZF	33	0.7756782269636938	-0.2402100611933768	-0.25372112441133743	dispersed_SSD	DISTAL
JAZF1	ZSCAN21	C2H2 ZF	29	0.9439040458018589	-0.0868031792080023	-0.10170965014046454	dispersed_SSD	DISTAL
JAZF1	ZSCAN22	C2H2 ZF	26	1.0545351705464852	0.11790225671135929	0.08420141025157576	dispersed_SSD	DISTAL
JAZF1	ZSCAN26	C2H2 ZF	30	0.9686957455569829	-0.046646607693969284	-0.0697089311971874	dispersed_SSD	DISTAL
JAZF1	ZSCAN30	C2H2 ZF	31	0.9166567913264589	-0.09501209095642259	-0.14011518352529642	mixed	DISTAL
JAZF1	ZSCAN32	C2H2 ZF	31	1.0769322723759132	0.11351905098947508	0.0856267983467674	mixed	DISTAL
JAZF1	ZSCAN5A	C2H2 ZF	37	1.109928940732673	0.10993118969600665	0.17220718240883143	mixed	DISTAL
JAZF1	ZSCAN9	C2H2 ZF	28	1.0052880095947259	0.010537190052822346	-0.01651528443427676	dispersed_SSD	DISTAL
JAZF1	ZXDA	C2H2 ZF	27	0.8785903617978778	-0.23226571549580483	-0.23826170118559312	mixed	DISTAL
JAZF1	ZXDB	C2H2 ZF	32	0.9118213147904985	-0.122122928201395	-0.15746426870050761	mixed	DISTAL
JAZF1	ZXDC	C2H2 ZF	28	1.107062012980221	0.18999722183190598	0.18504532482546604	mixed	DISTAL
KCMF1	KLF10	C2H2 ZF	85	0.926036939585959	-0.21990946497695996	-0.2569143393599687	mixed	DISTAL
KCMF1	KLF11	C2H2 ZF	17	1.0932204093287154	0.18716674206211112	0.3928511534046037	mixed	DISTAL
KCMF1	KLF12	C2H2 ZF	36	1.1088989049483682	0.29359084758602255	0.02790770887411882	mixed	DISTAL
KCMF1	KLF13	C2H2 ZF	27	1.139241270149433	0.2667375041033831	-0.19029287154279023	mixed	DISTAL
KCMF1	KLF2	C2H2 ZF	181	0.9826841534257517	-0.09148854055775395	0.010961730743992686	dispersed_SSD	DISTAL
KCMF1	KLF3	C2H2 ZF	85	1.210611524038299	0.36683661818288793	0.2257485435145893	mixed	DISTAL
KCMF1	KLF4	C2H2 ZF	63	1.0243259914773164	0.07806018442297175	0.30599327386088293	mixed	DISTAL
KCMF1	KLF5	C2H2 ZF	38	0.9794417988027497	-0.08031419251041862	-0.26805260167411343	mixed	DISTAL
KCMF1	KLF6	C2H2 ZF	77	1.17497533183033	0.42993795161327203	0.285666578697761	mixed	DISTAL
KCMF1	KLF7	C2H2 ZF	95	1.005499790764061	0.013430427067893843	-0.08740194467481585	mixed	DISTAL
KCMF1	KLF8	C2H2 ZF	21	1.003088282510653	0.005233562604998503	0.1119518420424847	mixed	DISTAL
KCMF1	KLF9	C2H2 ZF	33	1.14265265266245	0.3492889685588492	0.1800829841839969	mixed	DISTAL
KCMF1	L3MBTL1	C2H2 ZF	16	1.88789491649299	0.9254227260716346	0.7273658743491579	mixed	DISTAL
KCMF1	L3MBTL3	C2H2 ZF	74	0.9805439634998486	-0.08229709866911805	-0.507369601228994	mixed	DISTAL
KCMF1	L3MBTL4	C2H2 ZF	33	1.1406330428632372	0.39686106998462406	0.3532365533128902	mixed	DISTAL
KCMF1	MAZ	C2H2 ZF	95	0.6504985171721364	-0.4862015814918443	-0.2917760977625013	dispersed_SSD	DISTAL
KCMF1	MECOM	C2H2 ZF	24	1.027843418845761	0.08364445572909947	0.34826920474656764	mixed	DISTAL
KCMF1	MTF1	C2H2 ZF	23	0.8980149110317343	-0.24471771228568895	-0.5152011718622546	dispersed_SSD	DISTAL
KCMF1	MZF1	C2H2 ZF	39	0.7010657385610477	-0.466529837521632	-0.6427465037450306	dispersed_SSD	DISTAL
KCMF1	PLAG1	C2H2 ZF	21	1.8115949391254098	0.8623326217785549	0.7381066102343673	dispersed_SSD	DISTAL
KCMF1	PLAGL1	C2H2 ZF	18	1.4452786949879959	0.6990465028731931	0.6726018700684542	dispersed_SSD	DISTAL
KCMF1	PLAGL2	C2H2 ZF	56	0.9511783461983395	-0.1361321437740351	-0.3731470970535044	dispersed_SSD	DISTAL
KCMF1	PRDM1	C2H2 ZF	51	0.9500740603022498	-0.1619731034118515	-0.2888011451676848	mixed	DISTAL
KCMF1	PRDM2	C2H2 ZF	11	1.0735830657646603	0.1011702863436482	-0.15779954299883253	dispersed_SSD	DISTAL
KCMF1	PRDM4	C2H2 ZF	8	1.4429412038425735	0.5721871102276187	-0.5841872316998659	mixed	DISTAL
KCMF1	PRDM8	C2H2 ZF	55	1.0067295363274276	0.035977899832499785	-0.4351857588628547	dispersed_SSD	DISTAL
KCMF1	RBSN	C2H2 ZF	18	1.528666835096718	0.5924900807050315	0.3021126908668729	dispersed_SSD	DISTAL
KCMF1	REPIN1	C2H2 ZF	51	1.1453218468300919	0.3969454692190624	0.21918524337295292	mixed	DISTAL
KCMF1	REST	C2H2 ZF	11	1.9486005868195966	0.9705211945188398	0.9756749066149383	dispersed_SSD	DISTAL
KCMF1	SLC2A4RG	C2H2 ZF	15	1.2423123176984274	0.5577434857827747	0.04012973183789073	mixed	DISTAL
KCMF1	SNAI3	C2H2 ZF	14	0.8652274550795024	-0.40724728868484544	-0.6449118453901732	mixed	DISTAL
KCMF1	SP4	C2H2 ZF	10	1.2703660140508075	0.34499469850693176	-0.06925841466156227	mixed	DISTAL
KCMF1	ST18	C2H2 ZF	39	0.8444042520603217	-0.44691862080945605	-0.148981160859853	mixed	DISTAL
KCMF1	TRAFD1	C2H2 ZF	211	1.021203106407518	0.12187424839210714	-0.007648853811666975	dispersed_SSD	DISTAL
KCMF1	TSHZ1	C2H2 ZF	57	1.091987747971191	0.2287998706394997	0.10221195633271982	mixed	DISTAL
KCMF1	TSHZ2	C2H2 ZF	120	1.0334381576315892	0.2401989452023049	0.10640367667082508	mixed	DISTAL
KCMF1	TSHZ3	C2H2 ZF	43	0.8496797598011328	-0.34409048058989344	-0.2977642690983506	mixed	DISTAL
KCMF1	WIZ	C2H2 ZF	55	0.9815467615188238	-0.04533146626922536	-0.6257065660758221	mixed	DISTAL
KCMF1	ZBTB10	C2H2 ZF	32	1.247526163040962	0.5849866009048068	0.4770657955113651	mixed	DISTAL
KCMF1	ZBTB14	C2H2 ZF	12	0.8531090213181788	-0.15756610668426368	-0.04475370981494425	dispersed_SSD	DISTAL
KCMF1	ZBTB16	C2H2 ZF	42	1.0407652582912605	0.16124236210534065	0.018500924555802364	dispersed_SSD	DISTAL
KCMF1	ZBTB17	C2H2 ZF	20	0.9775256494940833	-0.04970278208595831	-0.5681160213304668	dispersed_SSD	DISTAL
KCMF1	ZBTB18	C2H2 ZF	62	0.8794547648110513	-0.17821300239197174	-0.19281983782594472	dispersed_SSD	DISTAL
KCMF1	ZBTB20	C2H2 ZF	55	1.1477956473985735	0.3242818952541172	-0.038123456850482705	dispersed_SSD	DISTAL
KCMF1	ZBTB21	C2H2 ZF	12	0.08153972572456825	-0.9405939587993389	-0.8552037040598655	dispersed_SSD	DISTAL
KCMF1	ZBTB22	C2H2 ZF	18	1.0129130325486653	0.02446301091831148	-0.597971488774362	dispersed_SSD	DISTAL
KCMF1	ZBTB25	C2H2 ZF	17	1.9651911237051873	0.9701614545532681	0.8860076594353951	mixed	DISTAL
KCMF1	ZBTB3	C2H2 ZF	8	0.7579539148253266	-0.3047651128258973	-0.6366528310178107	dispersed_SSD	DISTAL
KCMF1	ZBTB32	C2H2 ZF	47	0.977267055794289	-0.08537151117252195	-0.37006619339513874	dispersed_SSD	DISTAL
KCMF1	ZBTB33	C2H2 ZF	8	1.9610236162233319	0.9888678354580788	0.9974135270171524	dispersed_SSD	DISTAL
KCMF1	ZBTB38	C2H2 ZF	15	0.8651926119696868	-0.2167934346280702	-0.43803037101530523	dispersed_SSD	DISTAL
KCMF1	ZBTB39	C2H2 ZF	22	0.09182632951693098	-0.9218111849151636	-0.5804062202709048	dispersed_SSD	DISTAL
KCMF1	ZBTB4	C2H2 ZF	34	1.424642383950386	0.5788220960013417	0.35108497222956186	dispersed_SSD	DISTAL
KCMF1	ZBTB43	C2H2 ZF	12	1.4476686010593982	0.5937700599548278	-0.14075412446585675	mixed	DISTAL
KCMF1	ZBTB44	C2H2 ZF	25	1.7495494823503528	0.8206964853215128	0.5401915275976544	mixed	DISTAL
KCMF1	ZBTB45	C2H2 ZF	26	0.18286934852405176	-0.8672927552961629	-0.6130437791998049	dispersed_SSD	DISTAL
KCMF1	ZBTB46	C2H2 ZF	34	1.0343990568052153	0.10910034098703991	-0.284704448706878	mixed	DISTAL
KCMF1	ZBTB48	C2H2 ZF	10	0.2591332444988579	-0.7976822055048187	-0.6013715604103627	dispersed_SSD	DISTAL
KCMF1	ZBTB49	C2H2 ZF	17	1.8594012176367962	0.9072988823789271	0.7091251341977659	mixed	DISTAL
KCMF1	ZBTB7B	C2H2 ZF	56	0.9087706510497651	-0.22447761653985807	-0.3319227032819079	dispersed_SSD	DISTAL
KCMF1	ZFAT	C2H2 ZF	10	1.2242025777907228	0.24639359964827878	0.04513056762254142	dispersed_SSD	DISTAL
KCMF1	ZFP41	C2H2 ZF	21	0.9094280844508281	-0.16739621871093643	0.13589715227750476	mixed	DISTAL
KCMF1	ZFP64	C2H2 ZF	10	0.14650011829895332	-0.8685900116410264	-0.7829526364515008	mixed	DISTAL
KCMF1	ZFPM1	C2H2 ZF	99	0.981774195674492	-0.05986706650635545	-0.020915869542916563	mixed	DISTAL
KCMF1	ZFPM2	C2H2 ZF	23	1.1263313725812087	0.5240783166812556	0.40632471897663586	mixed	DISTAL
KCMF1	ZMAT1	C2H2 ZF	32	1.5329817226642888	0.6804874563430677	0.36378765415433295	dispersed_SSD	DISTAL
KCMF1	ZMAT4	C2H2 ZF	26	1.1971372056171439	0.3805644632235172	0.07722451991717777	dispersed_SSD	DISTAL
KCMF1	ZNF107	C2H2 ZF	52	1.1687116388403955	0.43271349385986957	0.21727506299960594	mixed	DISTAL
KCMF1	ZNF121	C2H2 ZF	16	0.8642230017069781	-0.2028588033366747	-0.05785528844870055	dispersed_SSD	DISTAL
KCMF1	ZNF142	C2H2 ZF	11	0.9487707702418386	-0.06744210876057107	-0.10949059751089363	mixed	DISTAL
KCMF1	ZNF217	C2H2 ZF	18	0.8739182128287962	-0.1969600236119295	-0.37167671107496586	mixed	DISTAL
KCMF1	ZNF22	C2H2 ZF	9	0.8461085386857797	-0.1753243617039039	0.07598661408467426	dispersed_SSD	DISTAL
KCMF1	ZNF260	C2H2 ZF	15	1.3097878362947326	0.3976651575021929	0.7180406316344191	dispersed_SSD	DISTAL
KCMF1	ZNF275	C2H2 ZF	40	0.21800450657695872	-0.8238266261014868	-0.6118155526444986	dispersed_SSD	DISTAL
KCMF1	ZNF276	C2H2 ZF	27	1.5363944102143752	0.6053897618042932	0.35963349444694764	dispersed_SSD	DISTAL
KCMF1	ZNF280B	C2H2 ZF	9	0.8755183531706549	-0.18152135513442505	0.6042092910191341	mixed	DISTAL
KCMF1	ZNF280D	C2H2 ZF	9	0.18125662843354895	-0.8644343164786238	-0.7028209061745053	mixed	DISTAL
KCMF1	ZNF281	C2H2 ZF	9	1.385445638769504	0.565343805175347	0.831924180093952	dispersed_SSD	DISTAL
KCMF1	ZNF296	C2H2 ZF	8	1.4302699326458033	0.4825235414972433	-0.4774364698403484	mixed	DISTAL
KCMF1	ZNF318	C2H2 ZF	102	0.9682147216648368	-0.09453088040503241	-0.1607579667473144	dispersed_SSD	DISTAL
KCMF1	ZNF32	C2H2 ZF	8	1.9215864213342935	0.9412214678160791	0.7322507571808776	dispersed_SSD	DISTAL
KCMF1	ZNF329	C2H2 ZF	9	1.423864710617166	0.4512331007552306	0.29041948819680297	dispersed_SSD	DISTAL
KCMF1	ZNF335	C2H2 ZF	34	0.824909721099719	-0.33737488712618025	-0.22835825263507417	dispersed_SSD	DISTAL
KCMF1	ZNF345	C2H2 ZF	27	1.1885629831930768	0.3197501320639643	0.15604925459009525	dispersed_SSD	DISTAL
KCMF1	ZNF362	C2H2 ZF	31	0.372893162403068	-0.6446493264042646	-0.41771571940230573	mixed	DISTAL
KCMF1	ZNF365	C2H2 ZF	13	1.1378600487310169	0.4102919331900651	-0.3181075410830587	dispersed_SSD	DISTAL
KCMF1	ZNF366	C2H2 ZF	39	1.0325705647493002	0.1773315349597442	0.21162481651580412	dispersed_SSD	DISTAL
KCMF1	ZNF367	C2H2 ZF	27	0.9379087663075057	-0.22341302358884105	0.08073798062840697	dispersed_SSD	DISTAL
KCMF1	ZNF384	C2H2 ZF	10	0.0042610853046148615	-0.9962784350817292	-0.9196246993189661	mixed	DISTAL
KCMF1	ZNF385A	C2H2 ZF	38	1.0398386417163796	0.11921070092805366	-0.27898932606577664	dispersed_SSD	DISTAL
KCMF1	ZNF385C	C2H2 ZF	14	1.1421424512257072	0.23985079964617761	-0.3354542048532566	dispersed_SSD	DISTAL
KCMF1	ZNF385D	C2H2 ZF	14	1.65169271594859	0.8384655914492839	0.49309349075392594	mixed	DISTAL
KCMF1	ZNF395	C2H2 ZF	56	0.9303331064269179	-0.24646190963682088	-0.3102093158203401	mixed	DISTAL
KCMF1	ZNF428	C2H2 ZF	20	1.300816727316313	0.4291216855297725	0.10055128153502392	mixed	DISTAL
KCMF1	ZNF438	C2H2 ZF	18	1.0814822750731172	0.26549690294849176	-0.15072554663146406	dispersed_SSD	DISTAL
KCMF1	ZNF449	C2H2 ZF	9	1.3979726438157856	0.4322718648963375	0.23994876125799863	dispersed_SSD	DISTAL
KCMF1	ZNF462	C2H2 ZF	18	0.9527378738725317	-0.10752426747051871	-0.607686715332353	mixed	DISTAL
KCMF1	ZNF467	C2H2 ZF	28	0.9318382670824369	-0.16742510638644584	-0.13847638828838066	dispersed_SSD	DISTAL
KCMF1	ZNF48	C2H2 ZF	11	0.906842569559627	-0.11812157446140466	0.47675012754206114	mixed	DISTAL
KCMF1	ZNF493	C2H2 ZF	8	1.95523830022784	0.993010671117477	0.7994927302920722	dispersed_SSD	DISTAL
KCMF1	ZNF512B	C2H2 ZF	21	0.5220609085345379	-0.5942921200965309	-0.7043110749715048	dispersed_SSD	DISTAL
KCMF1	ZNF513	C2H2 ZF	24	0.9909221268472987	-0.020311012942634606	-0.45814694764256764	mixed	DISTAL
KCMF1	ZNF516	C2H2 ZF	57	1.0988984578361125	0.3084179695830983	-0.037355907288512506	mixed	DISTAL
KCMF1	ZNF521	C2H2 ZF	32	1.0933599290468932	0.2961892579951992	0.2249612321951539	mixed	DISTAL
KCMF1	ZNF532	C2H2 ZF	19	1.247154908497673	0.3723676906614177	0.43749925459747313	mixed	DISTAL
KCMF1	ZNF574	C2H2 ZF	13	1.7258450348616854	0.8728249505919914	0.6829075148978615	dispersed_SSD	DISTAL
KCMF1	ZNF594	C2H2 ZF	12	1.2451616141045623	0.30996510413630035	-0.550872226947214	dispersed_SSD	DISTAL
KCMF1	ZNF598	C2H2 ZF	27	1.021826480029426	0.04183720765418029	-0.6775434618127563	dispersed_SSD	DISTAL
KCMF1	ZNF600	C2H2 ZF	25	1.4221216180525638	0.7646856221564616	0.5461486356797891	dispersed_SSD	DISTAL
KCMF1	ZNF608	C2H2 ZF	18	1.2321441693917954	0.42652170518450094	0.42470050369603923	mixed	DISTAL
KCMF1	ZNF609	C2H2 ZF	28	1.0758790038908033	0.08460968872974689	0.03643479280658334	mixed	DISTAL
KCMF1	ZNF618	C2H2 ZF	113	1.0363210815286739	0.2109283758488673	0.19760275603804905	dispersed_SSD	DISTAL
KCMF1	ZNF623	C2H2 ZF	8	1.023821852358428	0.11011760209328374	0.16087247548745728	mixed	DISTAL
KCMF1	ZNF646	C2H2 ZF	145	0.9940821742525785	-0.02806229666144563	-0.4229879054804265	mixed	DISTAL
KCMF1	ZNF652	C2H2 ZF	33	0.9025809130679331	-0.16296721970423558	-0.32650040009774994	dispersed_SSD	DISTAL
KCMF1	ZNF672	C2H2 ZF	39	0.915383267505196	-0.16072741287295017	-0.03867122090154323	mixed	DISTAL
KCMF1	ZNF683	C2H2 ZF	15	1.0772736477326887	0.15062776875329767	-0.02973798437124061	mixed	DISTAL
KCMF1	ZNF687	C2H2 ZF	41	0.8879667982656666	-0.18929784301031383	-0.3006991982729059	mixed	DISTAL
KCMF1	ZNF692	C2H2 ZF	11	0.5184207136951149	-0.5467047554718685	-0.21086599804439238	mixed	DISTAL
KCMF1	ZNF697	C2H2 ZF	26	0.6451323625060356	-0.7857988849696397	-0.7867301488069074	dispersed_SSD	DISTAL
KCMF1	ZNF704	C2H2 ZF	59	1.0089824799533607	0.05695539329356229	0.07719553894577505	mixed	DISTAL
KCMF1	ZNF706	C2H2 ZF	15	1.9737484569238477	0.9753948600407526	0.9763937688464353	dispersed_SSD	DISTAL
KCMF1	ZNF710	C2H2 ZF	25	0.7840962669395598	-0.47861110994658035	-0.5261903237327406	dispersed_SSD	DISTAL
KCMF1	ZNF740	C2H2 ZF	30	1.06475852881341	0.11161509608881738	-0.02125919121904399	dispersed_SSD	DISTAL
KCMF1	ZNF76	C2H2 ZF	8	1.3925677178417044	0.41578862974093594	0.1515681224040789	mixed	DISTAL
KCMF1	ZNF770	C2H2 ZF	10	0.7930613799405946	-0.23853419090174674	0.38887621173004094	dispersed_SSD	DISTAL
KCMF1	ZNF775	C2H2 ZF	16	1.9005179758988187	0.9235183990091739	0.9113617722413926	mixed	DISTAL
KCMF1	ZNF787	C2H2 ZF	27	0.8888378482381151	-0.1629939529397268	-0.23157321760679694	dispersed_SSD	DISTAL
KCMF1	ZNF804A	C2H2 ZF	65	0.9973756053463139	-0.01597272905345984	-0.23575782888612157	dispersed_SSD	DISTAL
KCMF1	ZNF821	C2H2 ZF	28	1.1959634339388983	0.3310627225782673	-0.07689097153081698	dispersed_SSD	DISTAL
KCMF1	ZNF827	C2H2 ZF	24	1.0021940098599134	0.007581077588239538	-0.4908304939742503	dispersed_SSD	DISTAL
KCMF1	ZNF83	C2H2 ZF	14	1.919353451953433	0.9437309890987041	0.8301492999329191	dispersed_SSD	DISTAL
KCMF1	ZNF830	C2H2 ZF	22	0.1397261022473421	-0.9168698809957861	-0.20076614670996912	dispersed_SSD	DISTAL
KCMF1	ZNF831	C2H2 ZF	75	1.0334006093451409	0.18598854197856432	-0.1028844109563401	mixed	DISTAL
KCMF1	ZNF841	C2H2 ZF	9	1.1781420982426358	0.21152050032869354	0.5491443113152816	dispersed_SSD	DISTAL
KCMF1	ZNF865	C2H2 ZF	8	0.4549498491745878	-0.6802706998886415	-0.697928093557894	mixed	DISTAL
KCMF1	ZSCAN18	C2H2 ZF	37	1.24917460303017	0.40481313211556275	0.13810988973864302	mixed	DISTAL
KCMF1	ZSCAN2	C2H2 ZF	11	1.6263673909734084	0.8123074573376817	0.7784214643927614	mixed	DISTAL
KCMF1	ZSCAN20	C2H2 ZF	13	0.9134598011445731	-0.1286857765368619	-0.13425542418830178	dispersed_SSD	DISTAL
KCMF1	ZSCAN26	C2H2 ZF	8	1.1096410504419725	0.1224666839300603	-0.024310738091521202	dispersed_SSD	DISTAL
KCMF1	ZSCAN30	C2H2 ZF	10	0.5747750750454211	-0.5275348973010937	-0.7364373223713618	mixed	DISTAL
KCMF1	ZSCAN32	C2H2 ZF	8	1.9738628850613182	0.979813833187134	0.601998176122314	mixed	DISTAL
KCMF1	ZSCAN5A	C2H2 ZF	12	0.37653714080617723	-0.772919476143251	-0.46010672259784285	mixed	DISTAL
KCMF1	ZXDB	C2H2 ZF	9	0.032410338767851946	-0.9755761415655176	-0.94367614200569	mixed	DISTAL
KLF1	KLF10	C2H2 ZF	83	0.9505341862805102	-0.1307147748097599	-0.13476190419774486	dispersed_ohnolog	DISTAL
