gene	dup_class4	provenance	arrangement	TF_subfamily	cluster_id	breadth_CD14_Mono	breadth_CD16_Mono	breadth_Mono	breadth_cDC	breadth_pDC	breadth_Granulocyte	breadth_B_cell	breadth_Naive_B_cell	breadth_Intermediate_B_cell	breadth_Plasmablast	breadth_CD4_T_cell	breadth_CD4_Naive_T_cell	breadth_CD4_Memory_T_cell	breadth_Treg	breadth_CD8_T_cell	breadth_CD8_Naive_T_cell	breadth_CD8_Memory_T_cell	breadth_MAIT	breadth_NKT	breadth_NK	breadth_NK_CD56hi	breadth_NK_CD56low	breadth_ILC	breadth_HSPC	total_events	n_response_celltypes	is_responder
CUX2	dispersed_ohnolog	ohnolog	dispersed	CUT; Homeodomain		0	0	0	0	1	0	0	0	0	0	1	1	0	0	1	2	0	0	0	0	0	0	0	0	6	5	True
ONECUT1	dispersed_ohnolog	ohnolog	dispersed	CUT; Homeodomain		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
ONECUT2	dispersed_ohnolog	ohnolog	dispersed	CUT; Homeodomain		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
ONECUT3	dispersed_ohnolog	ohnolog	dispersed	CUT; Homeodomain		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
CXXC4	dispersed_ohnolog	ohnolog	dispersed	CxxC		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
CXXC5	dispersed_ohnolog	ohnolog	dispersed	CxxC		3	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	8	4	True
FBXL19	dispersed_ohnolog	ohnolog	dispersed	CxxC		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
KDM2A	dispersed_ohnolog	ohnolog	dispersed	CxxC		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
KDM2B	dispersed_ohnolog	ohnolog	dispersed	CxxC		0	0	0	0	0	0	1	1	0	0	2	1	2	0	2	2	2	0	1	4	0	4	0	0	22	11	True
TET1	dispersed_ohnolog	ohnolog	dispersed	CxxC		0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	4	0	4	0	0	10	4	True
TET3	dispersed_ohnolog	ohnolog	dispersed	CxxC		0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	3	3	True
KMT2A	dispersed_ohnolog	ohnolog	dispersed	CxxC; AT hook		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
KMT2B	dispersed_ohnolog	ohnolog	dispersed	CxxC; AT hook		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
E2F1	dispersed_ohnolog	ohnolog	dispersed	E2F		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	1	5	3	True
E2F2	dispersed_ohnolog	ohnolog	dispersed	E2F		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	1	5	3	True
E2F3	dispersed_ohnolog	ohnolog	dispersed	E2F		0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	3	3	True
E2F4	dispersed_ohnolog	ohnolog	dispersed	E2F		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
E2F5	dispersed_ohnolog	ohnolog	dispersed	E2F		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	True
E2F6	dispersed_ohnolog	ohnolog	dispersed	E2F		1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	True
E2F7	dispersed_ohnolog	ohnolog	dispersed	E2F		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	0	1	6	3	True
E2F8	dispersed_ohnolog	ohnolog	dispersed	E2F		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	4	2	True
TFDP1	dispersed_ohnolog	ohnolog	dispersed	E2F		0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	2	2	2	0	0	10	7	True
TFDP2	dispersed_ohnolog	ohnolog	dispersed	E2F		3	7	3	0	0	2	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	18	6	True
TFDP3	dispersed_ohnolog	ohnolog	dispersed	E2F		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
EBF1	dispersed_ohnolog	ohnolog	dispersed	EBF1		2	0	1	9	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	17	5	True
EBF2	dispersed_ohnolog	ohnolog	dispersed	EBF1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
EBF3	dispersed_ohnolog	ohnolog	dispersed	EBF1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
EBF4	dispersed_ohnolog	ohnolog	dispersed	EBF1		0	0	0	9	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	16	3	True
ELF1	dispersed_ohnolog	ohnolog	dispersed	Ets		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
ELF2	dispersed_ohnolog	ohnolog	dispersed	Ets		0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	True
ELF4	dispersed_ohnolog	ohnolog	dispersed	Ets		1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	4	4	True
ERF	dispersed_ohnolog	ohnolog	dispersed	Ets		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
ETV1	dispersed_ohnolog	ohnolog	dispersed	Ets		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
ETV4	dispersed_ohnolog	ohnolog	dispersed	Ets		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
ETV5	dispersed_ohnolog	ohnolog	dispersed	Ets		5	10	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	4	True
ETV6	dispersed_ohnolog	ohnolog	dispersed	Ets		0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	1	True
ETV7	dispersed_ohnolog	ohnolog	dispersed	Ets		12	6	12	10	0	1	9	9	6	0	14	14	12	9	10	10	10	10	11	11	8	11	0	5	200	21	True
SPI1	dispersed_ohnolog	ohnolog	dispersed	Ets		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
SPIC	dispersed_ohnolog	ohnolog	dispersed	Ets		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
FOXA1	dispersed_ohnolog	ohnolog	dispersed	Forkhead		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
FOXA2	dispersed_ohnolog	ohnolog	dispersed	Forkhead		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
FOXA3	dispersed_ohnolog	ohnolog	dispersed	Forkhead		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
FOXB1	dispersed_ohnolog	ohnolog	dispersed	Forkhead		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
FOXB2	dispersed_ohnolog	ohnolog	dispersed	Forkhead		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
FOXD3	dispersed_ohnolog	ohnolog	dispersed	Forkhead		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
FOXD4L1	dispersed_ohnolog	ohnolog	dispersed	Forkhead		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
FOXF1	dispersed_ohnolog	ohnolog	dispersed	Forkhead		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
FOXI1	dispersed_ohnolog	ohnolog	dispersed	Forkhead		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
FOXI2	dispersed_ohnolog	ohnolog	dispersed	Forkhead		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
FOXI3	dispersed_ohnolog	ohnolog	dispersed	Forkhead		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
FOXJ2	dispersed_ohnolog	ohnolog	dispersed	Forkhead		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
FOXJ3	dispersed_ohnolog	ohnolog	dispersed	Forkhead		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
FOXK1	dispersed_ohnolog	ohnolog	dispersed	Forkhead		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
FOXK2	dispersed_ohnolog	ohnolog	dispersed	Forkhead		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
FOXN1	dispersed_ohnolog	ohnolog	dispersed	Forkhead		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
FOXN2	dispersed_ohnolog	ohnolog	dispersed	Forkhead		3	0	3	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	4	True
FOXN3	dispersed_ohnolog	ohnolog	dispersed	Forkhead		0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	True
FOXN4	dispersed_ohnolog	ohnolog	dispersed	Forkhead		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
FOXO1	dispersed_ohnolog	ohnolog	dispersed	Forkhead		1	4	1	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	5	True
FOXO3	dispersed_ohnolog	ohnolog	dispersed	Forkhead		4	0	3	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	4	True
FOXO4	dispersed_ohnolog	ohnolog	dispersed	Forkhead		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	True
FOXO6	dispersed_ohnolog	ohnolog	dispersed	Forkhead		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
FOXR1	dispersed_ohnolog	ohnolog	dispersed	Forkhead		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
FOXR2	dispersed_ohnolog	ohnolog	dispersed	Forkhead		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
GATA1	dispersed_ohnolog	ohnolog	dispersed	GATA		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
GATA2	dispersed_ohnolog	ohnolog	dispersed	GATA		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
GATA3	dispersed_ohnolog	ohnolog	dispersed	GATA		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
GATA4	dispersed_ohnolog	ohnolog	dispersed	GATA		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
GATA5	dispersed_ohnolog	ohnolog	dispersed	GATA		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
GATA6	dispersed_ohnolog	ohnolog	dispersed	GATA		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
GATAD2A	dispersed_ohnolog	ohnolog	dispersed	GATA		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
GATAD2B	dispersed_ohnolog	ohnolog	dispersed	GATA		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
GCM1	dispersed_ohnolog	ohnolog	dispersed	GCM		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
GCM2	dispersed_ohnolog	ohnolog	dispersed	GCM		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
GRHL1	dispersed_ohnolog	ohnolog	dispersed	Grainyhead		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
GRHL2	dispersed_ohnolog	ohnolog	dispersed	Grainyhead		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
GRHL3	dispersed_ohnolog	ohnolog	dispersed	Grainyhead		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
TFCP2	dispersed_ohnolog	ohnolog	dispersed	Grainyhead		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
TFCP2L1	dispersed_ohnolog	ohnolog	dispersed	Grainyhead		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
UBP1	dispersed_ohnolog	ohnolog	dispersed	Grainyhead		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
HMG20A	dispersed_ohnolog	ohnolog	dispersed	HMG/Sox		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
HMG20B	dispersed_ohnolog	ohnolog	dispersed	HMG/Sox		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
LEF1	dispersed_ohnolog	ohnolog	dispersed	HMG/Sox		5	0	5	1	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	1	1	18	8	True
SOX1	dispersed_ohnolog	ohnolog	dispersed	HMG/Sox		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
SOX10	dispersed_ohnolog	ohnolog	dispersed	HMG/Sox		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
SOX11	dispersed_ohnolog	ohnolog	dispersed	HMG/Sox		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
SOX12	dispersed_ohnolog	ohnolog	dispersed	HMG/Sox		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	True
SOX13	dispersed_ohnolog	ohnolog	dispersed	HMG/Sox		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	3	2	True
SOX14	dispersed_ohnolog	ohnolog	dispersed	HMG/Sox		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
SOX17	dispersed_ohnolog	ohnolog	dispersed	HMG/Sox		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
SOX18	dispersed_ohnolog	ohnolog	dispersed	HMG/Sox		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
SOX2	dispersed_ohnolog	ohnolog	dispersed	HMG/Sox		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
SOX21	dispersed_ohnolog	ohnolog	dispersed	HMG/Sox		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
SOX3	dispersed_ohnolog	ohnolog	dispersed	HMG/Sox		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
SOX4	dispersed_ohnolog	ohnolog	dispersed	HMG/Sox		0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	9	3	True
SOX5	dispersed_ohnolog	ohnolog	dispersed	HMG/Sox		8	1	8	5	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	5	35	9	True
SOX7	dispersed_ohnolog	ohnolog	dispersed	HMG/Sox		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
SOX8	dispersed_ohnolog	ohnolog	dispersed	HMG/Sox		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
SOX9	dispersed_ohnolog	ohnolog	dispersed	HMG/Sox		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
TCF7	dispersed_ohnolog	ohnolog	dispersed	HMG/Sox		5	0	5	3	1	0	0	0	0	0	2	2	1	0	2	2	3	2	2	2	3	2	1	1	39	17	True
TCF7L1	dispersed_ohnolog	ohnolog	dispersed	HMG/Sox		9	4	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	3	True
TCF7L2	dispersed_ohnolog	ohnolog	dispersed	HMG/Sox		5	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	9	4	True
HSF1	dispersed_ohnolog	ohnolog	dispersed	HSF		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
HSF2	dispersed_ohnolog	ohnolog	dispersed	HSF		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
HSF4	dispersed_ohnolog	ohnolog	dispersed	HSF		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	True
ALX1	dispersed_ohnolog	ohnolog	dispersed	Homeodomain		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
ALX3	dispersed_ohnolog	ohnolog	dispersed	Homeodomain		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
ALX4	dispersed_ohnolog	ohnolog	dispersed	Homeodomain		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
BARHL1	dispersed_ohnolog	ohnolog	dispersed	Homeodomain		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
BARHL2	dispersed_ohnolog	ohnolog	dispersed	Homeodomain		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
CDX1	dispersed_ohnolog	ohnolog	dispersed	Homeodomain		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
CDX4	dispersed_ohnolog	ohnolog	dispersed	Homeodomain		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
DBX1	dispersed_ohnolog	ohnolog	dispersed	Homeodomain		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
DBX2	dispersed_ohnolog	ohnolog	dispersed	Homeodomain		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
EMX1	dispersed_ohnolog	ohnolog	dispersed	Homeodomain		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
EMX2	dispersed_ohnolog	ohnolog	dispersed	Homeodomain		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
EN1	dispersed_ohnolog	ohnolog	dispersed	Homeodomain		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
EN2	dispersed_ohnolog	ohnolog	dispersed	Homeodomain		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
EVX1	dispersed_ohnolog	ohnolog	dispersed	Homeodomain		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
EVX2	dispersed_ohnolog	ohnolog	dispersed	Homeodomain		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
GSX2	dispersed_ohnolog	ohnolog	dispersed	Homeodomain		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
HMX1	dispersed_ohnolog	ohnolog	dispersed	Homeodomain		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
HNF1A	dispersed_ohnolog	ohnolog	dispersed	Homeodomain		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
HNF1B	dispersed_ohnolog	ohnolog	dispersed	Homeodomain		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
ISL1	dispersed_ohnolog	ohnolog	dispersed	Homeodomain		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
ISL2	dispersed_ohnolog	ohnolog	dispersed	Homeodomain		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
LBX2	dispersed_ohnolog	ohnolog	dispersed	Homeodomain		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
LHX1	dispersed_ohnolog	ohnolog	dispersed	Homeodomain		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
LHX2	dispersed_ohnolog	ohnolog	dispersed	Homeodomain		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
LHX3	dispersed_ohnolog	ohnolog	dispersed	Homeodomain		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
LHX4	dispersed_ohnolog	ohnolog	dispersed	Homeodomain		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
LHX5	dispersed_ohnolog	ohnolog	dispersed	Homeodomain		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
LHX6	dispersed_ohnolog	ohnolog	dispersed	Homeodomain		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
LHX8	dispersed_ohnolog	ohnolog	dispersed	Homeodomain		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
LHX9	dispersed_ohnolog	ohnolog	dispersed	Homeodomain		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
LMX1B	dispersed_ohnolog	ohnolog	dispersed	Homeodomain		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
MEIS1	dispersed_ohnolog	ohnolog	dispersed	Homeodomain		0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	True
MEIS2	dispersed_ohnolog	ohnolog	dispersed	Homeodomain		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
MEIS3	dispersed_ohnolog	ohnolog	dispersed	Homeodomain		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
MEOX1	dispersed_ohnolog	ohnolog	dispersed	Homeodomain		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	True
MEOX2	dispersed_ohnolog	ohnolog	dispersed	Homeodomain		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
MIXL1	dispersed_ohnolog	ohnolog	dispersed	Homeodomain		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
NKX2-3	dispersed_ohnolog	ohnolog	dispersed	Homeodomain		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
NKX2-5	dispersed_ohnolog	ohnolog	dispersed	Homeodomain		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
NKX3-2	dispersed_ohnolog	ohnolog	dispersed	Homeodomain		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
NKX6-1	dispersed_ohnolog	ohnolog	dispersed	Homeodomain		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
NKX6-3	dispersed_ohnolog	ohnolog	dispersed	Homeodomain		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
OTX1	dispersed_ohnolog	ohnolog	dispersed	Homeodomain		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
OTX2	dispersed_ohnolog	ohnolog	dispersed	Homeodomain		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
PBX2	dispersed_ohnolog	ohnolog	dispersed	Homeodomain		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
PBX3	dispersed_ohnolog	ohnolog	dispersed	Homeodomain		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
PBX4	dispersed_ohnolog	ohnolog	dispersed	Homeodomain		3	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	3	1	0	1	14	8	True
PHOX2A	dispersed_ohnolog	ohnolog	dispersed	Homeodomain		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
PHOX2B	dispersed_ohnolog	ohnolog	dispersed	Homeodomain		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
PITX1	dispersed_ohnolog	ohnolog	dispersed	Homeodomain		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False
