gene	disease	n_assoc	n_snps	n_studies	max_mlog	min_p	is_MHC	is_protein_coding
ZC3H18	allergy	1	1	1	8.698970004336019	2e-09	False	True
IGBP1P5	allergy	1	1	1	8.096910013008056	8.000000000000004e-09	False	False
RN7SL101P	allergy	1	1	1	8.096910013008056	8.000000000000004e-09	False	False
STPG2	allergy	1	1	1	7.397940008672037	4.0000000000000093e-08	False	True
LINC02318	allergy	1	1	1	8.221848749616356	6.000000000000003e-09	False	False
TCL6	allergy	1	1	1	8.221848749616356	6.000000000000003e-09	False	False
SLC44A3-AS1	allergy	1	1	1	7.397940008672037	4.0000000000000093e-08	False	False
LINC00642	allergy	1	1	1	7.522878745280337	3.000000000000001e-08	False	False
NKD1	allergy	1	1	1	9.221848749616356	6.000000000000003e-10	False	True
LINC01362	allergy	1	1	1	8.0	1e-08	False	False
LINC01500	allergy	1	1	1	7.522878745280337	3.000000000000001e-08	False	False
RPS3AP24	allergy	1	1	1	8.0	1e-08	False	False
RN7SKP106	allergy	1	1	1	8.0	1e-08	False	False
CTR9	allergy	1	1	1	7.522878745280337	3.000000000000001e-08	False	True
SLC22A9	allergy	1	1	1	7.397940008672037	4.0000000000000093e-08	False	True
PRSS22	allergy	1	1	1	7.698970004336019	2.0000000000000004e-08	False	True
FLYWCH2	allergy	1	1	1	7.698970004336019	2.0000000000000004e-08	False	True
LINC01671	allergy	1	1	1	8.522878745280337	3.0000000000000012e-09	False	False
PDE9A	allergy	1	1	1	8.522878745280337	3.0000000000000012e-09	False	True
PPIAP16	allergy	1	1	1	7.698970004336019	2.0000000000000004e-08	False	False
FLNB	allergy	1	1	1	7.698970004336019	2.0000000000000004e-08	False	True
LINC02141	allergy	1	1	1	8.698970004336019	2e-09	False	False
NPAP1L	allergy	1	1	1	8.698970004336019	2e-09	False	False
GPR12	allergy	1	1	1	7.522878745280337	3.000000000000001e-08	False	True
MAD2L2	allergy	1	1	1	9.154901959985745	6.999999999999973e-10	False	True
FBXO44	allergy	1	1	1	9.154901959985745	6.999999999999973e-10	False	True
LOXL2	allergy	1	1	1	7.698970004336019	2.0000000000000004e-08	False	True
PTPRU	allergy	1	1	1	7.698970004336019	2.0000000000000004e-08	False	True
ALDH9A1	allergy	1	1	1	8.0	1e-08	False	True
LINC01734	allergy	1	1	1	8.221848749616356	6.000000000000003e-09	False	False
LINC03138	allergy	1	1	1	8.522878745280337	3.0000000000000012e-09	False	False
PPP2R2B	allergy	1	1	1	10.69897000433602	1.999999999999992e-11	False	True
STK32A-AS1	allergy	1	1	1	10.69897000433602	1.999999999999992e-11	False	False
LINC02299	allergy	1	1	1	7.698970004336019	2.0000000000000004e-08	False	False
ZBTB7C	allergy	1	1	1	8.096910013008056	8.000000000000004e-09	False	True
MRGPRF-AS1	allergy	1	1	1	9.096910013008056	8.000000000000003e-10	False	False
TPCN2	allergy	1	1	1	9.096910013008056	8.000000000000003e-10	False	True
PYURF	allergy	1	1	1	7.397940008672037	4.0000000000000093e-08	False	True
PIGY	allergy	1	1	1	7.397940008672037	4.0000000000000093e-08	False	True
RGS2-AS1	allergy	1	1	1	9.69897000433602	1.999999999999992e-10	False	False
PIWIL1	allergy	1	1	1	7.698970004336019	2.0000000000000004e-08	False	True
RIMBP2	allergy	1	1	1	7.698970004336019	2.0000000000000004e-08	False	True
DTNB	allergy	1	1	1	7.397940008672037	4.0000000000000093e-08	False	True
LINC01634	allergy	1	1	1	8.397940008672037	4.000000000000001e-09	False	False
PEX26	allergy	1	1	1	8.397940008672037	4.000000000000001e-09	False	True
NDUFB4P4	allergy	1	1	1	8.221848749616356	6.000000000000003e-09	False	False
KIF3C	allergy	1	1	1	8.221848749616356	6.000000000000003e-09	False	True
LINC02900	allergy	1	1	1	8.096910013008056	8.000000000000004e-09	False	False
RPSAP48	allergy	1	1	1	8.096910013008056	8.000000000000004e-09	False	False
NDUFB9P3	allergy	1	1	1	8.096910013008056	8.000000000000004e-09	False	False
CNPY1	allergy	1	1	1	8.154901959985743	7.0000000000000015e-09	False	True
RBM33-DT	allergy	1	1	1	8.154901959985743	7.0000000000000015e-09	False	False
NSG1	allergy	1	1	1	8.096910013008056	8.000000000000004e-09	False	True
RNU6-1270P	allergy	1	1	1	8.154901959985743	7.0000000000000015e-09	False	False
PDZRN3	allergy	1	1	1	8.154901959985743	7.0000000000000015e-09	False	True
DENND6A-DT	allergy	1	1	1	8.397940008672037	4.000000000000001e-09	False	False
SLMAP	allergy	1	1	1	8.397940008672037	4.000000000000001e-09	False	True
MYT1L	allergy	1	1	1	7.397940008672037	4.0000000000000093e-08	False	True
PPP2CB	allergy	1	1	1	8.154901959985743	7.0000000000000015e-09	False	True
CASZ1	allergy	1	1	1	7.522878745280337	3.000000000000001e-08	False	True
HSPE1P24	allergy	1	1	1	7.522878745280337	3.000000000000001e-08	False	False
MAP3K9	allergy	1	1	1	8.096910013008056	8.000000000000004e-09	False	True
SNAP23	allergy	1	1	1	8.154901959985743	7.0000000000000015e-09	False	True
EHF	allergy	1	1	1	11.221848749616356	6.000000000000003e-12	False	True
CCND2	allergy	1	1	1	8.698970004336019	2e-09	False	True
NUP93	allergy	1	1	1	9.397940008672036	4.000000000000017e-10	False	True
MAML2	allergy	1	1	1	8.096910013008056	8.000000000000004e-09	False	True
MAGI3	allergy	1	1	1	10.0	1e-10	False	True
TOR1AIP1	allergy	1	1	1	8.096910013008056	8.000000000000004e-09	False	True
CEP350	allergy	1	1	1	8.096910013008056	8.000000000000004e-09	False	True
VSTM2B	allergy	1	1	1	7.522878745280337	3.000000000000001e-08	False	True
LINC01648	allergy	1	1	1	9.69897000433602	1.999999999999992e-10	False	False
MATN1	allergy	1	1	1	9.69897000433602	1.999999999999992e-10	False	True
XYLB	allergy	1	1	1	8.397940008672037	4.000000000000001e-09	False	True
HCN4	allergy	1	1	1	9.0	1e-09	False	True
REC114	allergy	1	1	1	9.0	1e-09	False	True
GFRA2	allergy	1	1	1	10.154901959985745	6.999999999999973e-11	False	True
ATF3	allergy	1	1	1	11.30102999566398	5.00000000000002e-12	False	True
RRS1-DT	allergy	1	1	1	10.69897000433602	1.999999999999992e-11	False	False
CASC19	allergy	1	1	1	7.397940008672037	4.0000000000000093e-08	False	False
PCAT1	allergy	1	1	1	7.397940008672037	4.0000000000000093e-08	False	False
SQSTM1	allergy	1	1	1	8.698970004336019	2e-09	False	True
SPATA19	allergy	1	1	1	11.096910013008056	8.000000000000003e-12	False	True
SBK3	allergy	1	1	1	8.301029995663981	4.999999999999999e-09	False	True
ZNF579	allergy	1	1	1	8.301029995663981	4.999999999999999e-09	False	True
LINC01080	allergy	1	1	1	8.154901959985743	7.0000000000000015e-09	False	False
SPRY2	allergy	1	1	1	8.154901959985743	7.0000000000000015e-09	False	True
FLVCR2	allergy	1	1	1	7.698970004336019	2.0000000000000004e-08	False	True
GRIK2	allergy	1	1	1	8.698970004336019	2e-09	False	True
CNTN6	allergy	1	1	1	8.397940008672037	4.000000000000001e-09	False	True
RPL23AP38	allergy	1	1	1	8.397940008672037	4.000000000000001e-09	False	False
MTARC2P1	allergy	1	1	1	8.522878745280337	3.0000000000000012e-09	False	False
GRM7-AS3	allergy	1	1	1	8.522878745280337	3.0000000000000012e-09	False	False
TUBB4BP7	allergy	1	1	1	7.397940008672037	4.0000000000000093e-08	False	False
C11orf98P2	allergy	1	1	1	7.397940008672037	4.0000000000000093e-08	False	False
RPL17P25	allergy	1	1	1	7.698970004336019	2.0000000000000004e-08	False	False
CYP26A1	allergy	1	1	1	7.397940008672037	4.0000000000000093e-08	False	True
NIP7P1	allergy	1	1	1	7.397940008672037	4.0000000000000093e-08	False	False
SIAH2-AS1	allergy	1	1	1	12.30102999566398	5.00000000000002e-13	False	False
RPS20P10	allergy	1	1	1	8.522878745280337	3.0000000000000012e-09	False	False
PRKG1	allergy	1	1	1	12.0	1e-12	False	True
PRKG1-AS1	allergy	1	1	1	12.0	1e-12	False	False
ATRIP	allergy	1	1	1	7.698970004336019	2.0000000000000004e-08	False	True
ADH5P2	allergy	1	1	1	7.397940008672037	4.0000000000000093e-08	False	False
HMGB1P18	allergy	1	1	1	7.397940008672037	4.0000000000000093e-08	False	False
TNKS2	allergy	1	1	1	9.30102999566398	5.00000000000002e-10	False	True
FGFBP3	allergy	1	1	1	9.30102999566398	5.00000000000002e-10	False	True
BEND4	allergy	1	1	1	10.0	1e-10	False	True
MINAR1	allergy	1	1	1	8.0	1e-08	False	True
TFDP1P3	allergy	1	1	1	8.0	1e-08	False	False
TPR	allergy	1	1	1	7.698970004336019	2.0000000000000004e-08	False	True
LINC02554	allergy	1	1	1	8.096910013008056	8.000000000000004e-09	False	False
LINC02666	allergy	1	1	1	7.698970004336019	2.0000000000000004e-08	False	False
EBF3	allergy	1	1	1	7.698970004336019	2.0000000000000004e-08	False	True
S100A7	allergy	1	1	1	9.154901959985745	6.999999999999973e-10	False	True
RN7SL44P	allergy	1	1	1	9.154901959985745	6.999999999999973e-10	False	False
RPSAP37	allergy	1	1	1	7.397940008672037	4.0000000000000093e-08	False	False
OTOL1	allergy	1	1	1	7.698970004336019	2.0000000000000004e-08	False	True
TOMM22P6	allergy	1	1	1	7.698970004336019	2.0000000000000004e-08	False	False
YIPF7	allergy	1	1	1	8.0	1e-08	False	True
SNX10	allergy	1	1	1	7.698970004336019	2.0000000000000004e-08	False	True
MIR31HG	allergy	1	1	1	7.397940008672037	4.0000000000000093e-08	False	False
H3P30	allergy	1	1	1	7.397940008672037	4.0000000000000093e-08	False	False
KIFC3	allergy	1	1	1	7.698970004336019	2.0000000000000004e-08	False	True
STK3	allergy	1	1	1	7.522878745280337	3.000000000000001e-08	False	True
GLIS1	allergy	1	1	1	7.698970004336019	2.0000000000000004e-08	False	True
NDC1	allergy	1	1	1	7.698970004336019	2.0000000000000004e-08	False	True
QPCT	allergy	1	1	1	7.397940008672037	4.0000000000000093e-08	False	True
CSTP1	allergy	1	1	1	8.0	1e-08	False	True
GGTLC1	allergy	1	1	1	8.0	1e-08	False	True
TMEM229A	allergy	1	1	1	10.397940008672036	4.000000000000017e-11	False	True
SSU72L6	allergy	1	1	1	10.397940008672036	4.000000000000017e-11	False	True
SMARCD3	allergy	1	1	1	8.0	1e-08	False	True
NUB1	allergy	1	1	1	8.0	1e-08	False	True
MRPS18CP4	allergy	1	1	1	7.522878745280337	3.000000000000001e-08	False	False
RNU6-491P	allergy	1	1	1	7.522878745280337	3.000000000000001e-08	False	False
DNAJC6	allergy	1	1	1	7.522878745280337	3.000000000000001e-08	False	True
HDDC2	allergy	1	1	1	7.522878745280337	3.000000000000001e-08	False	True
HEY2-AS1	allergy	1	1	1	7.522878745280337	3.000000000000001e-08	False	False
PPM1H	allergy	1	1	1	7.698970004336019	2.0000000000000004e-08	False	True
HHAT	allergy	1	1	1	8.0	1e-08	False	True
TCEANC2	allergy	1	1	1	7.522878745280337	3.000000000000001e-08	False	True
CDCP2	allergy	1	1	1	7.522878745280337	3.000000000000001e-08	False	True
CFAP61	allergy	1	1	1	11.30102999566398	5.00000000000002e-12	False	True
ETAA1	allergy	1	1	1	7.698970004336019	2.0000000000000004e-08	False	True
LINC02831	allergy	1	1	1	7.698970004336019	2.0000000000000004e-08	False	False
TK1	allergy	1	1	1	11.522878745280336	3.0000000000000135e-12	False	True
MITF	allergy	1	1	1	7.698970004336019	2.0000000000000004e-08	False	True
JUN-DT	allergy	1	1	1	8.0	1e-08	False	False
PBX1	allergy	1	1	1	7.522878745280337	3.000000000000001e-08	False	True
RN7SL322P	allergy	1	1	1	11.154901959985745	6.999999999999973e-12	False	False
BICRA-AS2	allergy	1	1	1	11.154901959985745	6.999999999999973e-12	False	False
TK2	allergy	1	1	1	11.69897000433602	1.9999999999999923e-12	False	True
CRIM1	allergy	1	1	1	12.0	1e-12	False	True
RPE65	allergy	1	1	1	8.397940008672037	4.000000000000001e-09	False	True
DEPDC1	allergy	1	1	1	8.397940008672037	4.000000000000001e-09	False	True
CACNG3	allergy	1	1	1	8.0	1e-08	False	True
TIPARP-AS1	allergy	1	1	1	8.397940008672037	4.000000000000001e-09	False	False
KIF26B	allergy	1	1	1	7.698970004336019	2.0000000000000004e-08	False	True
NARS1	allergy	1	1	1	7.397940008672037	4.0000000000000093e-08	False	True
PARM1	allergy	1	1	1	8.0	1e-08	False	True
MIR8060	allergy	1	1	1	7.397940008672037	4.0000000000000093e-08	False	False
RBBP4P7	allergy	1	1	1	7.397940008672037	4.0000000000000093e-08	False	False
PPFIBP1	allergy	1	1	1	7.397940008672037	4.0000000000000093e-08	False	True
UBA52P7	allergy	1	1	1	8.154901959985743	7.0000000000000015e-09	False	False
RN7SL865P	allergy	1	1	1	8.154901959985743	7.0000000000000015e-09	False	False
LINC02688	allergy	1	1	1	7.698970004336019	2.0000000000000004e-08	False	False
MUC2	allergy	1	1	1	7.698970004336019	2.0000000000000004e-08	False	True
CDYL2	allergy	1	1	1	7.698970004336019	2.0000000000000004e-08	False	True
PHACTR2	allergy	1	1	1	7.397940008672037	4.0000000000000093e-08	False	True
ZNF611	allergy	1	1	1	7.522878745280337	3.000000000000001e-08	False	True
ZNF600	allergy	1	1	1	7.522878745280337	3.000000000000001e-08	False	True
CLEC11A	allergy	1	1	1	7.522878745280337	3.000000000000001e-08	False	True
GPR32P1	allergy	1	1	1	7.522878745280337	3.000000000000001e-08	False	False
OSBPL10	allergy	1	1	1	8.0	1e-08	False	True
SMARCA4	allergy	1	1	1	7.397940008672037	4.0000000000000093e-08	False	True
PEAR1	allergy	1	1	1	8.0	1e-08	False	True
KCNJ6-AS1	allergy	1	1	1	7.522878745280337	3.000000000000001e-08	False	False
BFSP2	allergy	1	1	1	8.0	1e-08	False	True
SMG7	allergy	1	1	1	8.0	1e-08	False	True
FHIT	allergy	1	1	1	8.0	1e-08	False	True
LRP1B	allergy	1	1	1	7.397940008672037	4.0000000000000093e-08	False	True
SIX1	allergy	1	1	1	7.698970004336019	2.0000000000000004e-08	False	True
SIX4	allergy	1	1	1	7.698970004336019	2.0000000000000004e-08	False	True
SEMA4F	allergy	1	1	1	8.397940008672037	4.000000000000001e-09	False	True
C8orf34	allergy	1	1	1	7.397940008672037	4.0000000000000093e-08	False	True
NUDT7	allergy	1	1	1	7.522878745280337	3.000000000000001e-08	False	True
RNU2-3P	allergy	1	1	1	8.698970004336019	2e-09	False	False
NR2F2-AS1	allergy	1	1	1	8.698970004336019	2e-09	False	False
RNU6-1296P	allergy	1	1	1	7.397940008672037	4.0000000000000093e-08	False	False
ISL1-DT	allergy	1	1	1	7.397940008672037	4.0000000000000093e-08	False	False
COL24A1	allergy	1	1	1	7.698970004336019	2.0000000000000004e-08	False	True
AHR	allergy	1	1	1	7.522878745280337	3.000000000000001e-08	False	True
DYNC1I1	allergy	1	1	1	7.522878745280337	3.000000000000001e-08	False	True
NT5C3A	allergy	1	1	1	7.698970004336019	2.0000000000000004e-08	False	True
RP9	allergy	1	1	1	7.698970004336019	2.0000000000000004e-08	False	True
RNY1P8	allergy	1	1	1	7.698970004336019	2.0000000000000004e-08	False	False
MARK2P12	allergy	1	1	1	7.698970004336019	2.0000000000000004e-08	False	False
CAMTA1	allergy	1	1	1	8.0	1e-08	False	True
MAP3K7	allergy	1	1	1	7.522878745280337	3.000000000000001e-08	False	True
SLC39A11	allergy	1	1	1	8.045757490560675	9.000000000000006e-09	False	True
SEC16B	allergy	1	1	1	8.096910013008056	8.000000000000004e-09	False	True
GM2AP1	allergy	1	1	1	7.397940008672037	4.0000000000000093e-08	False	False
RPL21P39	allergy	1	1	1	7.397940008672037	4.0000000000000093e-08	False	False
DNAH6	allergy	1	1	1	8.154901959985743	7.0000000000000015e-09	False	True
COL14A1	allergy	1	1	1	8.0	1e-08	False	True
HDAC4-AS1	allergy	1	1	1	8.221848749616356	6.000000000000003e-09	False	False
LINC02991	allergy	1	1	1	8.221848749616356	6.000000000000003e-09	False	False
WNT2B	allergy	1	1	1	8.397940008672037	4.000000000000001e-09	False	True
RPL12P40	allergy	1	1	1	9.0	1e-09	False	False
RN7SKP182	allergy	1	1	1	9.0	1e-09	False	False
MOV10	allergy	1	1	1	8.397940008672037	4.000000000000001e-09	False	True
IRX1	allergy	1	1	1	8.522878745280337	3.0000000000000012e-09	False	True
LINC02063	allergy	1	1	1	8.522878745280337	3.0000000000000012e-09	False	False
IRX3	allergy	1	1	1	8.0	1e-08	False	True
LINC02140	allergy	1	1	1	8.0	1e-08	False	False
TSHB	allergy	1	1	1	8.698970004336019	2e-09	False	True
TSPAN2	allergy	1	1	1	8.698970004336019	2e-09	False	True
BMPR1B	allergy	1	1	1	9.69897000433602	1.999999999999992e-10	False	True
RNU4-66P	allergy	1	1	1	7.522878745280337	3.000000000000001e-08	False	False
RIMS1	allergy	1	1	1	7.522878745280337	3.000000000000001e-08	False	True
TERF1P3	allergy	1	1	1	10.0	1e-10	False	False
LINC02511	allergy	1	1	1	10.0	1e-10	False	False
CHRAC1	allergy	1	1	1	8.154901959985743	7.0000000000000015e-09	False	True
ZNF786	allergy	1	1	1	7.522878745280337	3.000000000000001e-08	False	True
ZNF425	allergy	1	1	1	7.522878745280337	3.000000000000001e-08	False	True
CDCA7L	allergy	1	1	1	8.096910013008056	8.000000000000004e-09	False	True
RAPGEF5	allergy	1	1	1	8.096910013008056	8.000000000000004e-09	False	True
APCDD1L-DT	allergy	1	1	1	7.397940008672037	4.0000000000000093e-08	False	False
NR5A2	allergy	1	1	1	8.698970004336019	2e-09	False	True
NPM1P31	allergy	1	1	1	8.221848749616356	6.000000000000003e-09	False	False
ZRANB1	allergy	1	1	1	8.221848749616356	6.000000000000003e-09	False	True
GRIK5	allergy	1	1	1	8.301029995663981	4.999999999999999e-09	False	True
AVEN	allergy	1	1	1	8.096910013008056	8.000000000000004e-09	False	True
PLEKHA5	allergy	1	1	1	7.698970004336019	2.0000000000000004e-08	False	True
RN7SL714P	allergy	1	1	1	7.522878745280337	3.000000000000001e-08	False	False
LINC02914	allergy	1	1	1	7.522878745280337	3.000000000000001e-08	False	False
FRMD3	allergy	1	1	1	8.0	1e-08	False	True
RNU4-15P	allergy	1	1	1	8.0	1e-08	False	False
DNAH8	allergy	1	1	1	7.522878745280337	3.000000000000001e-08	False	True
HGF	allergy	1	1	1	8.0	1e-08	False	True
CACNA2D1	allergy	1	1	1	8.0	1e-08	False	True
RPL13P12	allergy	1	1	1	7.698970004336019	2.0000000000000004e-08	False	False
TSEN15P1	allergy	1	1	1	7.698970004336019	2.0000000000000004e-08	False	False
CA10	allergy	1	1	1	7.698970004336019	2.0000000000000004e-08	False	True
FAT4	allergy	1	1	1	7.397940008672037	4.0000000000000093e-08	False	True
MAGI1	allergy	1	1	1	8.698970004336019	2e-09	False	True
KDM3B	allergy	1	1	1	7.397940008672037	4.0000000000000093e-08	False	True
LINC01198	allergy	1	1	1	7.698970004336019	2.0000000000000004e-08	False	False
SLC8A3	allergy	1	1	1	7.698970004336019	2.0000000000000004e-08	False	True
STXBP5-AS1	allergy	1	1	1	8.154901959985743	7.0000000000000015e-09	False	False
MYH14	allergy	1	1	1	9.69897000433602	1.999999999999992e-10	False	True
NALF1	allergy	1	1	1	7.522878745280337	3.000000000000001e-08	False	True
LIG4	allergy	1	1	1	7.522878745280337	3.000000000000001e-08	False	True
MAPK4	allergy	1	1	1	8.0	1e-08	False	True
ATP6V0E1P4	allergy	1	1	1	7.698970004336019	2.0000000000000004e-08	False	False
LINC01738	allergy	1	1	1	7.698970004336019	2.0000000000000004e-08	False	False
VANGL1	allergy	1	1	1	7.397940008672037	4.0000000000000093e-08	False	True
CYB5RL	allergy	1	1	1	7.698970004336019	2.0000000000000004e-08	False	True
MRPL37	allergy	1	1	1	7.698970004336019	2.0000000000000004e-08	False	True
SCHLAP1	allergy	1	1	1	7.522878745280337	3.000000000000001e-08	False	False
LINC02047	allergy	1	1	1	7.397940008672037	4.0000000000000093e-08	False	False
LINC02100	allergy	1	1	1	8.301029995663981	4.999999999999999e-09	False	False
UBE2V1P12	allergy	1	1	1	8.301029995663981	4.999999999999999e-09	False	False
ANKRD7	allergy	1	1	1	7.698970004336019	2.0000000000000004e-08	False	True
GTF3AP6	allergy	1	1	1	7.698970004336019	2.0000000000000004e-08	False	False
KDM4C	allergy	1	1	1	7.397940008672037	4.0000000000000093e-08	False	True
RPL4P5	allergy	1	1	1	7.397940008672037	4.0000000000000093e-08	False	False
MYH13	allergy	1	1	1	7.397940008672037	4.0000000000000093e-08	False	True
MYHAS	allergy	1	1	1	7.397940008672037	4.0000000000000093e-08	False	False
SLX4IP	allergy	1	1	1	8.0	1e-08	False	True
MIOS-DT	allergy	1	1	1	7.522878745280337	3.000000000000001e-08	False	False
OR51L1	allergy	1	1	1	7.698970004336019	2.0000000000000004e-08	False	True
RN7SL618P	allergy	1	1	1	7.698970004336019	2.0000000000000004e-08	False	False
ZNF646P1	allergy	1	1	1	7.698970004336019	2.0000000000000004e-08	False	False
GABBR2	allergy	1	1	1	7.698970004336019	2.0000000000000004e-08	False	True
MAIP1	allergy	1	1	1	7.522878745280337	3.000000000000001e-08	False	True
SLC10A2	allergy	1	1	1	8.0	1e-08	False	True
LINC01309	allergy	1	1	1	8.0	1e-08	False	False
LINC01320	allergy	1	1	1	7.522878745280337	3.000000000000001e-08	False	False
RN7SL602P	allergy	1	1	1	7.522878745280337	3.000000000000001e-08	False	False
RIN3	allergy	1	1	1	7.397940008672037	4.0000000000000093e-08	False	True
PTPRE	allergy	1	1	1	7.397940008672037	4.0000000000000093e-08	False	True
RBPJ	allergy	1	1	1	8.0	1e-08	False	True
OR2V1	allergy	1	1	1	8.0	1e-08	False	True
OR2V2	allergy	1	1	1	8.0	1e-08	False	True
MIR365BHG	allergy	1	1	1	9.0	1e-09	False	False
RNU6-1134P	allergy	1	1	1	9.0	1e-09	False	False
NDUFS5P6	allergy	1	1	1	7.397940008672037	4.0000000000000093e-08	False	False
PREX2	allergy	1	1	1	7.397940008672037	4.0000000000000093e-08	False	True
FOXB1	allergy	1	1	1	7.522878745280337	3.000000000000001e-08	False	True
ANXA2	allergy	1	1	1	7.522878745280337	3.000000000000001e-08	False	True
FGFR3P3	allergy	1	1	1	7.397940008672037	4.0000000000000093e-08	False	False
CASC20	allergy	1	1	1	7.397940008672037	4.0000000000000093e-08	False	False
LHX1-DT	allergy	1	1	1	7.397940008672037	4.0000000000000093e-08	False	False
SORT1	allergy	1	1	1	7.698970004336019	2.0000000000000004e-08	False	True
CCDC85C	allergy	1	1	1	8.397940008672037	4.000000000000001e-09	False	True
